episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
1.1247999668121338,0.0,0.027624000012874603,986.2,2,2,154000,154000,False,158,77,868c94641ea24c3aa3dd8b64a386df9b,2026-03-31_01-56-06,1774936566,6.247774600982666,480.5794503688812,171136,TUF,10.20.49.10,480.5794503688812,0,77,2f1cf_00000,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18479999899864197, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17960000038146973, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5504000186920166, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20080000162124634, 0.0, 0.5220000147819519, 0.0, 0.0, 0.0, 1.1247999668121338, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 908, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 910, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 725, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 900, 1000, 739, 1000, 1000, 1000, 438, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.03241196789193332,0.342483297304501,0.015517565802625359,4.18463352251967,0.0,4637.252,431.29,1622.463,1232.694,0.588,154000,154000,154000,10.966666666666667,26.322222222222223,0.0,0.7593750000000001,5e-05,-0.10734548000618815,-0.11738144652917981,2.9517058351302694e-05,-1.0,0.013177214132156223,2.136794552206993,0.0
1.1247999668121338,0.0,0.027624000012874603,986.2,2,2,156000,156000,False,160,78,868c94641ea24c3aa3dd8b64a386df9b,2026-03-31_01-56-12,1774936572,6.210677623748779,486.79012799263,171136,TUF,10.20.49.10,486.79012799263,0,78,2f1cf_00000,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18479999899864197, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17960000038146973, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5504000186920166, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20080000162124634, 0.0, 0.5220000147819519, 0.0, 0.0, 0.0, 1.1247999668121338, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 908, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 910, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 725, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 900, 1000, 739, 1000, 1000, 1000, 438, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.03243438865888435,0.3426438129352197,0.015524297129789954,4.184570788099554,0.0,4636.385,431.371,1614.38,1238.866,0.6,156000,156000,156000,8.81111111111111,25.2,0.0,0.7593750000000001,5e-05,-0.10483176098205149,-0.11394554190337658,1.9396910658997513e-05,-0.4855594,0.0119761434616521,2.151515230536461,0.0
1.1247999668121338,0.0,0.027624000012874603,986.2,2,2,158000,158000,False,162,79,868c94641ea24c3aa3dd8b64a386df9b,2026-03-31_01-56-19,1774936579,6.265123605728149,493.05525159835815,171136,TUF,10.20.49.10,493.05525159835815,0,79,2f1cf_00000,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18479999899864197, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17960000038146973, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5504000186920166, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20080000162124634, 0.0, 0.5220000147819519, 0.0, 0.0, 0.0, 1.1247999668121338, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 908, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 910, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 725, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 900, 1000, 739, 1000, 1000, 1000, 438, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.032452954355804156,0.342764423588596,0.015529698611999068,4.184536787190645,0.0,4633.863,431.605,1612.591,1240.24,0.598,158000,158000,158000,8.822222222222221,25.11111111111111,0.0,0.7593750000000001,5e-05,-0.11477247794391587,-0.12577954528387636,1.0978097634506412e-05,-1.0,0.014480448327958584,2.125870645046234,0.0
1.1247999668121338,0.0,0.027624000012874603,986.2,2,2,160000,160000,False,164,80,868c94641ea24c3aa3dd8b64a386df9b,2026-03-31_01-56-25,1774936585,6.261257886886597,499.31650948524475,171136,TUF,10.20.49.10,499.31650948524475,0,80,2f1cf_00000,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18479999899864197, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17960000038146973, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5504000186920166, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20080000162124634, 0.0, 0.5220000147819519, 0.0, 0.0, 0.0, 1.1247999668121338, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 908, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 910, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 725, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 900, 1000, 739, 1000, 1000, 1000, 438, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.032468253702349556,0.34286000889366514,0.015534008537164913,4.184515248141156,0.0,4634.645,431.532,1598.171,1251.43,0.603,160000,160000,160000,8.466666666666665,24.87777777777778,0.0,0.7593750000000001,5e-05,-0.11003792157862335,-0.12693709949962795,5.954653715889435e-06,-1.0,0.022246221313253045,2.1224828362464905,0.0
1.1247999668121338,-2.0,0.007624000012874603,982.85,2,2,162000,162000,False,166,81,868c94641ea24c3aa3dd8b64a386df9b,2026-03-31_01-56-31,1774936591,6.226886034011841,505.5433955192566,171136,TUF,10.20.49.10,505.5433955192566,0,81,2f1cf_00000,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18479999899864197, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17960000038146973, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5504000186920166, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20080000162124634, 0.0, 0.5220000147819519, 0.0, 0.0, 0.0, 1.1247999668121338, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 908, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 910, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 725, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 900, 1000, 739, 1000, 1000, 1000, 438, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 665, 1000]",0.03248350407560274,0.34295706037552054,0.015538256687963013,4.184478073149463,0.0,4627.321,432.216,1592.359,1255.998,0.603,162000,162000,162000,8.755555555555555,25.68888888888889,0.0,1.1390625,5e-05,-0.0003871684893965721,-0.045688385027460754,0.041753403726033866,0.20391026,0.003114680541330017,2.1400819271802902,0.0
1.1247999668121338,-2.0,0.007624000012874603,982.85,2,2,164000,164000,False,168,82,868c94641ea24c3aa3dd8b64a386df9b,2026-03-31_01-56-38,1774936598,6.240142583847046,511.78353810310364,171136,TUF,10.20.49.10,511.78353810310364,0,82,2f1cf_00000,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18479999899864197, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17960000038146973, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5504000186920166, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20080000162124634, 0.0, 0.5220000147819519, 0.0, 0.0, 0.0, 1.1247999668121338, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 908, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 910, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 725, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 900, 1000, 739, 1000, 1000, 1000, 438, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 665, 1000, 1000, 1000]",0.03249856854077924,0.3430555228977351,0.015542526308381228,4.1844440686570135,0.0,4627.209,432.226,1596.059,1253.087,0.599,164000,164000,164000,8.466666666666667,26.12222222222222,0.0,0.56953125,5e-05,-0.1098389127291739,-0.12168324179947376,0.0014817357950960286,-0.014887363,0.018194945063441992,2.0726139545440674,0.0
1.1247999668121338,-2.0,0.007624000012874603,982.85,2,2,166000,166000,False,170,83,868c94641ea24c3aa3dd8b64a386df9b,2026-03-31_01-56-44,1774936604,6.264038324356079,518.0475764274597,171136,TUF,10.20.49.10,518.0475764274597,0,83,2f1cf_00000,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18479999899864197, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17960000038146973, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5504000186920166, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20080000162124634, 0.0, 0.5220000147819519, 0.0, 0.0, 0.0, 1.1247999668121338, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 908, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 910, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 725, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 900, 1000, 739, 1000, 1000, 1000, 438, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 665, 1000, 1000, 1000, 1000, 1000]",0.03251339813409135,0.34315496532751033,0.015546821004892733,4.184411208493151,0.0,4632.118,431.768,1592.91,1255.564,0.596,166000,166000,166000,8.4,26.03333333333333,0.0,0.56953125,5e-05,-0.10797592019662261,-0.11843315290752798,0.00031216270144796,-0.09278439,0.01781300758011639,2.068287268280983,0.0
1.1247999668121338,-2.0,0.007624000012874603,982.85,2,2,168000,168000,False,172,84,868c94641ea24c3aa3dd8b64a386df9b,2026-03-31_01-56-50,1774936610,6.214600563049316,524.262176990509,171136,TUF,10.20.49.10,524.262176990509,0,84,2f1cf_00000,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18479999899864197, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17960000038146973, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5504000186920166, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20080000162124634, 0.0, 0.5220000147819519, 0.0, 0.0, 0.0, 1.1247999668121338, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 908, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 910, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 725, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 900, 1000, 739, 1000, 1000, 1000, 438, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 665, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.032528429261753235,0.34325858738088705,0.01555122316098686,4.184379246685582,0.0,4632.861,431.699,1593.061,1255.445,0.595,168000,168000,168000,8.455555555555556,25.87777777777778,0.0,0.56953125,5e-05,-0.10620225593447685,-0.11586333089508116,7.079897955009073e-05,-1.0,0.016838894109241664,1.9599274024367332,0.0
1.1247999668121338,-2.0,0.007624000012874603,982.85,2,2,170000,170000,False,174,85,868c94641ea24c3aa3dd8b64a386df9b,2026-03-31_01-56-56,1774936616,6.233053684234619,530.4952306747437,171136,TUF,10.20.49.10,530.4952306747437,0,85,2f1cf_00000,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.18479999899864197, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17960000038146973, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5504000186920166, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20080000162124634, 0.0, 0.5220000147819519, 0.0, 0.0, 0.0, 1.1247999668121338, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1000, 1000, 1000, 1000, 1000, 908, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 910, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 725, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 900, 1000, 739, 1000, 1000, 1000, 438, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 665, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.03254328462412111,0.34336137106765113,0.015555603004064802,4.184350065592865,0.0,4633.274,431.66,1596.143,1253.021,0.578,170000,170000,170000,8.675,25.862499999999997,0.0,0.56953125,5e-05,-0.10581807210110128,-0.11302200821228325,4.391020002003643e-05,-1.0,0.012571782688610256,2.1006857603788376,0.0
1.1247999668121338,-2.0,0.007624000012874603,982.85,2,2,172000,172000,False,176,86,868c94641ea24c3aa3dd8b64a386df9b,2026-03-31_01-57-03,1774936623,6.2699315547943115,536.765162229538,171136,TUF,10.20.49.10,536.765162229538,0,86,2f1cf_00000,"[0.0, 0.0, 0.0, 0.18479999899864197, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17960000038146973, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5504000186920166, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20080000162124634, 0.0, 0.5220000147819519, 0.0, 0.0, 0.0, 1.1247999668121338, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1000, 1000, 1000, 908, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 910, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 725, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 900, 1000, 739, 1000, 1000, 1000, 438, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 665, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.03255727030777804,0.343464868166216,0.015559718720073756,4.184321967038565,0.0,4637.664,431.252,1596.694,1252.588,0.579,172000,172000,172000,8.622222222222222,25.799999999999997,0.0,0.56953125,5e-05,-0.1041891259374097,-0.11303731566295028,2.8279651246521098e-05,-1.0,0.015486267860978842,2.0281931459903717,0.0
